endpoint,params,timestamp,row_count
2020/acs5/tract,state=33; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:48.289771,10500
2020/acs5/tract,state=34; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:50.514669,65430
2020/acs5/tract,state=35; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:51.947839,18360
2020/acs5/tract,state=36; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:56.418258,162330
2020/acs5/tract,state=37; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:58.93637,80160
2020/acs5/tract,state=38; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:00.21069,6840
2020/acs5/tract,state=39; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:03.02088,95040
2020/acs5/tract,state=40; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:04.725243,36150
2020/acs5/tract,state=41; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:06.227909,30030
2020/acs5/tract,state=42; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:10.539914,103380
2020/acs5/tract,state=44; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:11.770999,7500
2020/acs5/tract,state=45; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:13.666587,39690
2020/acs5/tract,state=46; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:14.786887,7260
2020/acs5/tract,state=47; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:16.777086,51030
2020/acs5/tract,state=48; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:21.706365,206880
2020/acs5/tract,state=49; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:23.092953,21480
2020/acs5/tract,state=50; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:24.225302,5790
2020/acs5/tract,state=51; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:26.386791,65940
2020/acs5/tract,state=53; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:28.487608,53520
2020/acs5/tract,state=54; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:29.867184,16380
2020/acs5/tract,state=55; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:31.686921,46260
2020/acs5/tract,state=56; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:58:32.751124,4800
